"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tmed8",0.000834753287611399,0.835933612765517,0.256,0.155,1,"2","Tmed8"
"Nwd21",0.000838080086498132,0.91927205878863,0.262,0.162,1,"2","Nwd2"
"Crtac1",0.00083966805591238,0.671245259689351,0.348,0.227,1,"2","Crtac1"
"1700012D14Rik",0.000897666525477325,0.562784122055386,0.402,0.275,1,"2","1700012D14Rik"
"Psmd4",0.000935190689288798,0.419100706229048,0.482,0.337,1,"2","Psmd4"
"Dnajc5",0.000941748246367687,0.504684489773197,0.47,0.338,1,"2","Dnajc5"
"Ift122",0.000947585997667661,0.592514732192217,0.354,0.233,1,"2","Ift122"
"Srpk2",0.000952000369590116,0.289406931926962,0.762,0.662,1,"2","Srpk2"
"Cse1l",0.000974100279174732,0.579262227540555,0.323,0.206,1,"2","Cse1l"
"Sema6a",0.000995019164486324,0.573514430930236,0.482,0.345,1,"2","Sema6a"
"Rmst1",0.00100780302792149,0.271804615461526,0.744,0.603,1,"2","Rmst"
"Casc3",0.00101390319718152,0.428773961799925,0.445,0.311,1,"2","Casc3"
"Strbp",0.0010234564289532,0.263568465361762,0.902,0.796,1,"2","Strbp"
"Cdk13",0.00105717759536573,0.395178878327994,0.61,0.47,1,"2","Cdk13"
"Ctcf",0.00106888122473464,0.494940885765672,0.421,0.294,1,"2","Ctcf"
"Cdk7",0.00108795008498121,0.490921904765113,0.409,0.278,1,"2","Cdk7"
"Ttll5",0.00112037570228931,0.343076436793719,0.579,0.431,1,"2","Ttll5"
"Parg",0.00113178615981482,0.501166591612816,0.396,0.269,1,"2","Parg"
"Arhgef33",0.00117430618685805,0.730563492169688,0.287,0.18,1,"2","Arhgef33"
"Alcam",0.00117653838692054,0.506510298236825,0.64,0.517,1,"2","Alcam"
"Csnk1g3",0.00119495522655159,0.643120737311052,0.39,0.275,1,"2","Csnk1g3"
"Epb411",0.00121504729881172,0.439927374269853,0.518,0.386,1,"2","Epb41"
"Psd2",0.00121885235328427,0.566251973926781,0.366,0.249,1,"2","Psd2"
"Ube3b",0.00124426248598063,0.619532179780944,0.329,0.214,1,"2","Ube3b"
"Clvs11",0.00124592465490586,0.536936079363615,0.53,0.439,1,"2","Clvs1"
"Fam185a",0.00126196749615335,0.748242659404513,0.299,0.195,1,"2","Fam185a"
"Sap130",0.00128935566067143,0.578782368882917,0.433,0.311,1,"2","Sap130"
"Sema5a",0.00135996346397457,0.77227759124643,0.262,0.163,1,"2","Sema5a"
"Rasa1",0.00136475086015657,0.494531032641783,0.47,0.331,1,"2","Rasa1"
"Nr6a11",0.00137499797531041,0.605355077965641,0.494,0.379,1,"2","Nr6a1"
"Agap1",0.00139065995934554,0.301411077546849,0.841,0.788,1,"2","Agap1"
"Strn3",0.00154394775123655,0.368422805630146,0.732,0.623,1,"2","Strn3"
"Commd10",0.00157047269899776,0.39579333273698,0.402,0.267,1,"2","Commd10"
"Fip1l1",0.0015786826801281,0.548040619656019,0.433,0.311,1,"2","Fip1l1"
"Zfp280c",0.00163216884389131,0.472016801949196,0.366,0.244,1,"2","Zfp280c"
"Adk",0.00164173191187683,0.590396997785632,0.354,0.242,1,"2","Adk"
"Hnrnph3",0.0016569101374709,0.519883680461623,0.482,0.367,1,"2","Hnrnph3"
"Tmed10",0.00170727789317993,0.66578049921254,0.323,0.215,1,"2","Tmed10"
"Gbf1",0.00173074828645635,0.289951962171785,0.726,0.568,1,"2","Gbf1"
"Ssbp3",0.00173845813421373,0.365892449894504,0.512,0.37,1,"2","Ssbp3"
"Smchd1",0.0017830168622824,0.398639481401768,0.579,0.465,1,"2","Smchd1"
"Nav3",0.00179042034637096,0.254684427429818,0.97,0.948,1,"2","Nav3"
"Sumo1",0.00184872498429271,0.610220833137457,0.329,0.222,1,"2","Sumo1"
"2610035D17Rik",0.00187157259406239,0.566128248954287,0.421,0.307,1,"2","2610035D17Rik"
"Rgs9",0.00190210600210678,0.475590251009122,0.415,0.3,1,"2","Rgs9"
"Usp15",0.00200144286339105,0.436586313627878,0.64,0.515,1,"2","Usp15"
"Cdkal1",0.00200732440839618,0.393593095859568,0.506,0.369,1,"2","Cdkal1"
"Dlk1",0.00201307033248661,0.7554837803455,0.293,0.193,1,"2","Dlk1"
"Ift52",0.0020185990998072,0.741289898762746,0.262,0.167,1,"2","Ift52"
"Lcor",0.00205799528225459,0.439733254915296,0.579,0.464,1,"2","Lcor"
"Zeb2",0.00206714085092673,0.35800565051083,0.262,0.16,1,"2","Zeb2"
"Fancc",0.00208220384783428,0.754632204282334,0.268,0.174,1,"2","Fancc"
"Pcdh19",0.00208683905957063,0.592646752419638,0.329,0.217,1,"2","Pcdh19"
"5330434G04Rik",0.00209250952389452,0.313531741071249,0.799,0.722,1,"2","5330434G04Rik"
"Ddx42",0.00215312000394492,0.434032379917038,0.5,0.376,1,"2","Ddx42"
"Slmap",0.00216508968547285,0.474050463686198,0.476,0.352,1,"2","Slmap"
"Pibf1",0.00224037229703157,0.411484430456446,0.512,0.387,1,"2","Pibf1"
"Eml4",0.00229513710071756,0.458573127067253,0.494,0.383,1,"2","Eml4"
"Sesn1",0.00229885442701369,0.600685470990655,0.439,0.323,1,"2","Sesn1"
"Eda",0.00233509353661487,0.38808000443205,0.366,0.246,1,"2","Eda"
"Htr2c1",0.00239607913082108,0.478255492928952,0.476,0.362,1,"2","Htr2c"
"Abcd4",0.00241871488580026,0.528622613950336,0.384,0.27,1,"2","Abcd4"
"Stx3",0.00242332877518028,0.585558778903188,0.323,0.216,1,"2","Stx3"
"Slx4ip",0.00248405229884813,0.535354361554734,0.293,0.188,1,"2","Slx4ip"
"Dag1",0.00252711638956988,0.565826713779004,0.445,0.337,1,"2","Dag1"
"Adcy21",0.00259909256197585,0.559634654849127,0.665,0.584,1,"2","Adcy2"
"Rock2",0.00260614617773841,0.375367353848823,0.652,0.552,1,"2","Rock2"
"Cdc73",0.00263389653549912,0.52930083775389,0.287,0.183,1,"2","Cdc73"
"Gm41361",0.00269638304545061,0.749079246868309,0.348,0.246,1,"2","Gm41361"
"Tbc1d8",0.00270794757386176,0.478669643941094,0.341,0.226,1,"2","Tbc1d8"
"Nagk",0.00271403485031663,0.457127782106602,0.366,0.25,1,"2","Nagk"
"Relch",0.00277099487460983,0.459664630838545,0.512,0.388,1,"2","Relch"
"Mphosph9",0.00281169783396436,0.416405460543972,0.567,0.446,1,"2","Mphosph9"
"Sh3gl2",0.00285537795963941,0.596329821834928,0.463,0.356,1,"2","Sh3gl2"
"Smad4",0.00286219036756935,0.68684211474037,0.268,0.173,1,"2","Smad4"
"Aqr1",0.00293851993787048,0.56062439853695,0.335,0.228,1,"2","Aqr"
"Luc7l2",0.00295914378348427,0.254485916504656,0.884,0.836,1,"2","Luc7l2"
"Pcf11",0.00297663785820641,0.430380362830062,0.463,0.344,1,"2","Pcf11"
"Cacna1c",0.00297767170414745,0.186364892802487,0.97,0.939,1,"2","Cacna1c"
"Dab11",0.00298998134552472,0.277834326929646,0.939,0.893,1,"2","Dab1"
"Lrrc3b",0.00302002007194539,0.597494629145087,0.317,0.217,1,"2","Lrrc3b"
"Sgce",0.00303466951670492,0.49149451641815,0.372,0.264,1,"2","Sgce"
"Npas3",0.00306252177986666,1.28468590675826,0.482,0.397,1,"2","Npas3"
"Spire1",0.00307417414666676,0.349878691491728,0.628,0.497,1,"2","Spire1"
"Oga",0.00309146833774305,0.396449593286114,0.573,0.458,1,"2","Oga"
"Ccnl1",0.00311865435597039,0.315113273331051,0.622,0.47,1,"2","Ccnl1"
"Luzp21",0.00313479104468593,0.291186406536387,0.585,0.458,1,"2","Luzp2"
"Spata7",0.00313682804512868,0.509393262916245,0.488,0.396,1,"2","Spata7"
"Cpeb1",0.0032833005123102,0.439927374269853,0.415,0.296,1,"2","Cpeb1"
"Celf3",0.00333554822881487,0.329480326358423,0.494,0.363,1,"2","Celf3"
"Usp9x",0.00337518014078157,0.299148282627462,0.75,0.626,1,"2","Usp9x"
"Gucy1a2",0.00339377318788177,0.297082106453634,0.896,0.861,1,"2","Gucy1a2"
"Oscp1",0.00346474011120181,0.597658413562688,0.323,0.225,1,"2","Oscp1"
"Aebp2",0.00349593070587029,0.771731012326883,0.262,0.173,1,"2","Aebp2"
"Npc1",0.00356992853159984,0.563106746318125,0.317,0.212,1,"2","Npc1"
"Mipol1",0.00364825833591207,0.580908669991305,0.305,0.205,1,"2","Mipol1"
"Rit2",0.00366491842924314,0.374536915448619,0.75,0.685,1,"2","Rit2"
"Ica1",0.00366897520526618,0.345805196905303,0.665,0.549,1,"2","Ica1"
"Acbd3",0.003671064128176,0.546866105310914,0.274,0.177,1,"2","Acbd3"
"Slf1",0.00369397836344963,0.271804615461526,0.604,0.452,1,"2","Slf1"
"Rab11fip2",0.00370603289912599,0.585913205889589,0.317,0.218,1,"2","Rab11fip2"
"3110082I17Rik",0.00383556062302505,0.631168517051211,0.28,0.185,1,"2","3110082I17Rik"
"Rabl6",0.00385871782744318,0.268184299782829,0.701,0.541,1,"2","Rabl6"
"Fbxo11",0.00389929562569807,0.32189117134674,0.591,0.468,1,"2","Fbxo11"
"Lrrfip2",0.00393320660895555,0.380941059294716,0.47,0.351,1,"2","Lrrfip2"
"Egfem1",0.00393478124080894,0.628361324405336,0.665,0.595,1,"2","Egfem1"
"Set",0.00393662554347901,0.583964934100067,0.25,0.158,1,"2","Set"
"Etnk1",0.00397239069137267,0.366747177711962,0.726,0.644,1,"2","Etnk1"
"Slc24a21",0.0039942422930109,0.407505896577475,0.677,0.594,1,"2","Slc24a2"
"Nrf1",0.00402137070789653,0.491711773408379,0.5,0.392,1,"2","Nrf1"
"Mib1",0.00405964660088695,0.445001931175699,0.384,0.273,1,"2","Mib1"
"Ivns1abp",0.00408400370641118,0.543807485017206,0.311,0.212,1,"2","Ivns1abp"
"Josd2",0.00416757004985511,0.576819327412542,0.274,0.18,1,"2","Josd2"
"Eif2d",0.00420123922663522,0.52930083775389,0.28,0.183,1,"2","Eif2d"
"Lrig2",0.00423178247598268,0.540452627758846,0.415,0.323,1,"2","Lrig2"
"Sox5",0.0042829768951804,0.813754227222589,0.305,0.209,1,"2","Sox5"
"Kcnc21",0.00428588709021038,0.336400663879278,0.787,0.687,1,"2","Kcnc2"
"Snx10",0.00429128216818083,0.406235079458626,0.341,0.232,1,"2","Snx10"
"Abcb7",0.00440408120540914,0.544973398429033,0.287,0.189,1,"2","Abcb7"
"Slc44a1",0.00445487819364232,0.423807708906576,0.378,0.27,1,"2","Slc44a1"
"Camkmt",0.00448343481616166,0.25416248930183,0.634,0.505,1,"2","Camkmt"
"Qrich1",0.00448660249377343,0.354426906076094,0.591,0.458,1,"2","Qrich1"
"Slc25a28",0.00457619033462118,0.682783898166016,0.317,0.223,1,"2","Slc25a28"
"Cdc123",0.00462508823701425,0.558108800618167,0.341,0.239,1,"2","Cdc123"
"Xrcc4",0.00463951980632502,0.601112240714486,0.366,0.267,1,"2","Xrcc4"
"Tbc1d23",0.00470337607268609,0.416390237344093,0.427,0.315,1,"2","Tbc1d23"
"Pias1",0.00482428247625315,0.355692683981964,0.53,0.409,1,"2","Pias1"
"Prdm15",0.00483483332072835,0.497808290350353,0.335,0.232,1,"2","Prdm15"
"Slit2",0.0048410822922582,0.462048740979903,0.488,0.387,1,"2","Slit2"
"Hcn21",0.00491612145382481,0.590917694741834,0.305,0.209,1,"2","Hcn2"
"Trappc6b",0.00499979973572331,0.675571002405349,0.256,0.168,1,"2","Trappc6b"
"Rab2a",0.00505389642627653,0.453555052300628,0.409,0.302,1,"2","Rab2a"
"Neat1",0.00507257610388199,0.356693513048039,0.274,0.178,1,"2","Neat1"
"Cdk12",0.00508446696864588,0.330041887559406,0.659,0.544,1,"2","Cdk12"
"Ccdc191",0.00508595894136842,0.64547168032051,0.262,0.173,1,"2","Ccdc191"
"Usp54",0.00520594103417944,0.544489191329039,0.366,0.264,1,"2","Usp54"
"Mfhas1",0.00531400828842868,0.575810802351626,0.366,0.261,1,"2","Mfhas1"
"Wdr41",0.00535043800645044,0.590396997785632,0.36,0.26,1,"2","Wdr41"
"Stk3",0.00537994108616654,0.477578965347557,0.445,0.34,1,"2","Stk3"
"Dpp8",0.00539022013132376,0.529936059767919,0.396,0.287,1,"2","Dpp8"
"Tmem117",0.00548836550947502,0.40259122299688,0.494,0.377,1,"2","Tmem117"
"Arhgap35",0.00553901034199184,0.535975449113742,0.494,0.383,1,"2","Arhgap35"
"Gm45847",0.00555011449252407,0.520891903463394,0.415,0.313,1,"2","Gm45847"
"Fndc3b",0.00555550691218143,0.401948274942837,0.5,0.375,1,"2","Fndc3b"
"Pcdh11x",0.0056110989133396,0.253882707464263,0.585,0.488,1,"2","Pcdh11x"
"Ampd2",0.00564579136061971,0.362407164242433,0.366,0.251,1,"2","Ampd2"
"Wdpcp",0.00567850129706114,0.615729812621419,0.341,0.244,1,"2","Wdpcp"
"Galnt17",0.00569287798443631,0.598162862768657,0.573,0.489,1,"2","Galnt17"
"Mtmr7",0.00577227138990653,0.362607552469838,0.457,0.339,1,"2","Mtmr7"
"5730455P16Rik",0.00579884247918894,0.634533241474328,0.293,0.202,1,"2","5730455P16Rik"
"Hdac9",0.00579918223807477,0.627618704501298,0.567,0.463,1,"2","Hdac9"
"Lrrc4c",0.00580887313633725,0.389072546390744,0.945,0.957,1,"2","Lrrc4c"
"Hecw1",0.00590550301424715,0.275574398220249,0.835,0.837,1,"2","Hecw1"
"Herc3",0.00592126266554775,0.440242166992221,0.433,0.325,1,"2","Herc3"
"Ppp2r2b",0.00595375761435714,0.239243753677364,0.927,0.876,1,"2","Ppp2r2b"
"Ipo8",0.00604961737942945,0.449616895256181,0.421,0.309,1,"2","Ipo8"
"Rubcn",0.00606188587215551,0.367469724756764,0.494,0.37,1,"2","Rubcn"
"Asph",0.00613333863212448,0.521699909668155,0.402,0.303,1,"2","Asph"
"Xpo4",0.0061363929497035,0.411370605668353,0.372,0.262,1,"2","Xpo4"
"Scn3a",0.00618703163073528,0.316306448581595,0.756,0.673,1,"2","Scn3a"
"Zfp444",0.00621573183992906,0.539656037593096,0.28,0.187,1,"2","Zfp444"
"Ttc7b",0.00631400436504539,0.332358801580301,0.604,0.492,1,"2","Ttc7b"
"Kcnk2",0.00631998044035704,0.624557836486027,0.274,0.186,1,"2","Kcnk2"
"Samd12",0.00632332748648887,0.185610185537168,0.848,0.793,1,"2","Samd12"
"Krit11",0.00632887794872387,0.341455047029018,0.512,0.389,1,"2","Krit1"
"Mmp24",0.00637426016385118,0.464449693403922,0.366,0.266,1,"2","Mmp24"
"Mrps9",0.0064607932179523,0.653008519664495,0.28,0.194,1,"2","Mrps9"
"Dnah9",0.00658354254402348,0.677853331513115,0.256,0.169,1,"2","Dnah9"
"Fxr1",0.00666361463477569,0.515570687590541,0.457,0.367,1,"2","Fxr1"
"Trmt11",0.0067546734010223,0.416428178540978,0.329,0.227,1,"2","Trmt11"
"Pcdh101",0.00677217759987441,0.598486240319523,0.311,0.215,1,"2","Pcdh10"
"Sgcz1",0.00693510718104437,0.306885789795064,0.884,0.852,1,"2","Sgcz"
"Gnas",0.00700375914098443,0.218307066968901,0.945,0.846,1,"2","Gnas"
"Frmd4a1",0.0070404149549787,0.163369556994243,1,0.995,1,"2","Frmd4a"
"Nrbp1",0.00708042086729636,0.427888885718393,0.311,0.211,1,"2","Nrbp1"
"Acsl1",0.007082463221079,0.544366633027908,0.36,0.258,1,"2","Acsl1"
"Heatr5b",0.00719420489919061,0.55432774307811,0.348,0.258,1,"2","Heatr5b"
"Tmem234",0.00735601036283847,0.367909383612167,0.524,0.414,1,"2","Tmem234"
"Ppp3cb",0.00742226083757798,0.478255492928952,0.372,0.27,1,"2","Ppp3cb"
"Kpna1",0.00745145827677514,0.443436515655508,0.354,0.253,1,"2","Kpna1"
"Ambra1",0.0075892467909417,0.339101211603622,0.689,0.6,1,"2","Ambra1"
"5730522E02Rik",0.00763471781476855,0.456456902650391,0.518,0.417,1,"2","5730522E02Rik"
"Ammecr1l",0.00763572553000415,0.547439058074953,0.323,0.23,1,"2","Ammecr1l"
"D5Ertd579e",0.00765040456074184,0.392098849179238,0.506,0.389,1,"2","D5Ertd579e"
"D3Ertd751e",0.00768100344537679,0.423807708906576,0.47,0.359,1,"2","D3Ertd751e"
"Dzip11",0.00769275712245645,0.340131669769713,0.628,0.523,1,"2","Dzip1"
"Hs6st32",0.00771636982352267,0.0786722228578882,0.683,0.586,1,"2","Hs6st3"
"Tnpo3",0.00772266804719694,0.379019787159738,0.476,0.363,1,"2","Tnpo3"
"D430042O09Rik",0.00777757869358737,0.52979840459479,0.354,0.259,1,"2","D430042O09Rik"
"Csnk1e",0.00779181125807334,0.31719651827554,0.476,0.358,1,"2","Csnk1e"
"Ksr2",0.00780375267441471,0.224204382964296,0.921,0.882,1,"2","Ksr2"
"Acadsb",0.00790762843138006,0.419249426944272,0.549,0.451,1,"2","Acadsb"
"Ccser1",0.00795146358100446,0.175443478329071,0.988,0.958,1,"2","Ccser1"
"Chl1",0.00802182623226388,0.388902093958374,0.634,0.53,1,"2","Chl1"
"Rftn1",0.00803156248052321,0.316892504990064,0.415,0.308,1,"2","Rftn1"
"Rab7",0.00817388183367429,0.486204246044443,0.311,0.215,1,"2","Rab7"
"Fbxo28",0.00817715366713188,0.615204240651713,0.268,0.182,1,"2","Fbxo28"
"Smg7",0.00833089825154539,0.403049148739778,0.421,0.311,1,"2","Smg7"
"Cox7b",0.00833711412700767,0.506269869098549,0.274,0.186,1,"2","Cox7b"
"Gpatch1",0.00833888030550974,0.498335687556332,0.402,0.306,1,"2","Gpatch1"
"Fbxo3",0.00839112984656886,0.371066246834602,0.439,0.327,1,"2","Fbxo3"
"Uchl3",0.00848463971133087,0.557390863285168,0.25,0.165,1,"2","Uchl3"
"Ttc281",0.00848761596851779,0.275606185621382,0.573,0.468,1,"2","Ttc28"
"Stx18",0.00854223393942583,0.522637735566,0.341,0.252,1,"2","Stx18"
"Cnot4",0.00857201949347842,0.345805196905303,0.652,0.539,1,"2","Cnot4"
"Ano10",0.00867504626001974,0.528505087573269,0.256,0.17,1,"2","Ano10"
"Galnt181",0.00867746969042124,0.192006373519408,0.445,0.318,1,"2","Galnt18"
"Rbms31",0.00873218513856846,0.216988091490589,0.878,0.809,1,"2","Rbms3"
"Prune21",0.00875665411524431,0.664603600564009,0.36,0.273,1,"2","Prune2"
"Hnrnpd",0.00877038227936799,0.571033662089754,0.311,0.221,1,"2","Hnrnpd"
"Cnrip1",0.00892742200272801,0.404111907565656,0.433,0.328,1,"2","Cnrip1"
"N4bp2l1",0.00892742206547545,0.302226604904147,0.518,0.413,1,"2","N4bp2l1"
"Ube2k",0.00914611228380979,0.312638332970104,0.53,0.409,1,"2","Ube2k"
"Rims1",0.00919281094066046,0.175222361772833,0.909,0.914,1,"2","Rims1"
"Prpf18",0.00934463097027494,0.408126086674306,0.323,0.226,1,"2","Prpf18"
"Kif3a",0.00934533553722627,0.286018474681227,0.768,0.73,1,"2","Kif3a"
"Ube4a",0.0094138218267901,0.379953419317148,0.506,0.403,1,"2","Ube4a"
"Ak2",0.00956342708316004,0.541331012389069,0.256,0.17,1,"2","Ak2"
"Slitrk5",0.0095968838191271,0.592123457487231,0.262,0.178,1,"2","Slitrk5"
"Mical2",0.00959821292301142,0.311914828835679,0.463,0.352,1,"2","Mical2"
"Gm29514",0.00961682532772718,0.530722912823088,0.305,0.217,1,"2","Gm29514"
"Gabra3",0.00968839497050646,0.392639690812897,0.512,0.415,1,"2","Gabra3"
"Snx1",0.00971468825374638,0.666378012180654,0.299,0.216,1,"2","Snx1"
"Crppa",0.00982846330942585,0.60834980642107,0.36,0.266,1,"2","Crppa"
"Fut91",0.00999539567454543,0.548481629253988,0.463,0.376,1,"2","Fut9"
"Meis2",3.49745627282221e-97,2.71650544498664,0.82,0.119,5.80752614102128e-93,"3","Meis2"
"G630016G05Rik",2.30195831577908e-63,3.17637552875335,0.493,0.057,3.82240178335117e-59,"3","G630016G05Rik"
"Cacna2d3",1.21370505242644e-40,1.87715822304629,0.873,0.424,2.01535723955411e-36,"3","Cacna2d3"
"Kcnab1",3.3096152182621e-40,1.84505685892651,0.787,0.291,5.49561606992421e-36,"3","Kcnab1"
"Gria1",3.26825370959532e-39,1.05715107701794,1,0.926,5.42693528478302e-35,"3","Gria1"
"Wfs1",4.75521116281669e-39,3.2583344486493,0.34,0.046,7.89602813585711e-35,"3","Wfs1"
"Celf2",1.25513090373386e-36,1.39418158798404,0.993,0.834,2.08414486565008e-32,"3","Celf2"
"Arpp21",1.86185267035106e-34,1.53605290024021,0.873,0.433,3.09160635911793e-30,"3","Arpp21"
"Icam5",2.28382852284369e-34,2.68323897738748,0.393,0.073,3.79229726218194e-30,"3","Icam5"
"Rasal1",4.64450512136479e-34,2.29433886610764,0.5,0.123,7.71220075402623e-30,"3","Rasal1"
"Rarb",2.56545031163888e-33,3.32138650927938,0.547,0.174,4.25993024247637e-29,"3","Rarb"
"A830082K12Rik",3.259849221008e-32,2.28965990604481,0.433,0.095,5.41297963148379e-28,"3","A830082K12Rik"
"Sox1ot",1.71777767613097e-31,2.38608779984616,0.48,0.126,2.85236983121547e-27,"3","Sox1ot"
"Chrm1",1.80824605831095e-31,2.89363703937157,0.3,0.044,3.00259257982534e-27,"3","Chrm1"
"Atp2b4",2.73720994697022e-30,1.70076890194506,0.727,0.303,4.54513711694405e-26,"3","Atp2b4"
"Ryr1",4.40728299505124e-29,2.4861479944139,0.44,0.115,7.31829341328258e-25,"3","Ryr1"
"Pde2a",5.86399195805732e-27,1.57224218295022,0.687,0.281,9.73715864635418e-23,"3","Pde2a"
"Zfp831",8.71422607463934e-27,2.4032677223393,0.32,0.061,1.44699723969386e-22,"3","Zfp831"
"Bcl11b1",9.52445608317956e-27,1.80766629096279,0.567,0.19,1.58153593261197e-22,"3","Bcl11b"
"Gng7",2.08785649501492e-26,2.37003139286537,0.56,0.202,3.46688570997227e-22,"3","Gng7"
"Gda",3.37551226631107e-26,2.16277792535263,0.487,0.148,5.60503811820954e-22,"3","Gda"
"Sez6",1.53396859387655e-25,1.73570639728162,0.627,0.248,2.54715485013201e-21,"3","Sez6"
"Gm1604a",3.38944267489787e-25,1.28403170721036,0.793,0.403,5.62816956166792e-21,"3","Gm1604a"
"Pde1a1",6.39084592953646e-25,1.45634487421131,0.84,0.493,1.06119996659953e-20,"3","Pde1a"
"Col6a1",1.17833603514978e-24,2.79403761579122,0.32,0.069,1.95662698636622e-20,"3","Col6a1"
"Lmo7",5.02490126983531e-24,2.72561392910929,0.32,0.07,8.34384855856153e-20,"3","Lmo7"
"Sipa1l1",2.02896173077645e-23,1.28100444334902,0.86,0.539,3.36909095395429e-19,"3","Sipa1l1"
"Lmo4",2.95721574774371e-23,2.63647451005156,0.327,0.076,4.91045674912844e-19,"3","Lmo4"
"Sv2c",3.24534188955253e-23,1.97422336506658,0.507,0.174,5.38889020760198e-19,"3","Sv2c"
"Caln1",3.30767650620652e-23,1.50258328832386,0.747,0.394,5.49239683855593e-19,"3","Caln1"
"Rbfox31",3.71436540437309e-23,0.943945650715331,0.98,0.864,6.16770375396151e-19,"3","Rbfox3"
"Cpne5",4.0925336645382e-23,1.66958924502645,0.633,0.273,6.79565214996568e-19,"3","Cpne5"
"Adamts3",1.30309815857527e-21,2.25225993423962,0.353,0.094,2.16379449231424e-17,"3","Adamts3"
"Fstl4",4.15012473738177e-21,1.74645697103759,0.687,0.369,6.89128212642244e-17,"3","Fstl4"
"Baiap2",3.64377660618066e-20,1.72237370591536,0.647,0.322,6.05049105456299e-16,"3","Baiap2"
"Ptk2b",9.50510388165688e-20,2.5813082918055,0.307,0.079,1.57832249954913e-15,"3","Ptk2b"
"Rreb1",9.8042125985255e-20,1.84473535675922,0.5,0.193,1.62798950198516e-15,"3","Rreb1"
"Rbfox1",2.90635283816309e-19,0.724823546337908,1,0.933,4.82599888776981e-15,"3","Rbfox1"
"Phactr1",4.32407500704644e-19,1.19568719569921,0.987,0.926,7.18012654920061e-15,"3","Phactr1"
"Kalrn",4.42886004091142e-19,0.703151383119063,1,0.962,7.3541220979334e-15,"3","Kalrn"
"Cpne71",8.99374104768207e-19,1.79856900355688,0.613,0.331,1.49341070096761e-14,"3","Cpne7"
"Kirrel31",1.21503626680905e-18,0.854645917135237,0.967,0.805,2.01756772103643e-14,"3","Kirrel3"
"Ak5",2.68897813337142e-18,1.12503252681966,0.727,0.394,4.46504819046324e-14,"3","Ak5"
"Enox1",4.19322744251722e-18,0.889975226241636,0.933,0.742,6.96285416829985e-14,"3","Enox1"
"Fras11",4.5873717022956e-18,1.69884503520719,0.447,0.165,7.61733071166185e-14,"3","Fras1"
"Htr1f",1.39382370794782e-17,1.65779396083002,0.52,0.222,2.31444426704735e-13,"3","Htr1f"
"Slc24a4",2.88008175180085e-17,2.133615437741,0.307,0.084,4.78237574886532e-13,"3","Slc24a4"
"Nrgn",5.23038930445564e-17,2.12235061164519,0.253,0.059,8.68506144004859e-13,"3","Nrgn"
"Sorl11",9.31125179523805e-17,1.3905687580612,0.607,0.29,1.54613336059928e-12,"3","Sorl1"
"Rps6ka2",1.60559020597677e-16,1.27573515079405,0.693,0.398,2.66608253702442e-12,"3","Rps6ka2"
"Rhbdl31",1.65790312173207e-16,1.73603324255735,0.413,0.151,2.7529481336361e-12,"3","Rhbdl3"
"Dgkg",2.79012399986208e-16,1.2257640062389,0.753,0.487,4.63300090177099e-12,"3","Dgkg"
"Sh3rf3",3.03097904730887e-16,1.25251503017183,0.713,0.455,5.03294070805638e-12,"3","Sh3rf3"
"Cnih3",5.10019006568771e-16,2.39783675852524,0.253,0.064,8.46886560407444e-12,"3","Cnih3"
"Mrtfb",5.23171389061811e-16,1.09664833628262,0.787,0.563,8.68726091537137e-12,"3","Mrtfb"
"Traip",7.01033469078046e-16,1.84647778803361,0.347,0.113,1.1640660754041e-11,"3","Traip"
"Atp2b1",8.87918991330362e-16,1.08132921993616,0.867,0.669,1.47438948510407e-11,"3","Atp2b1"
"2010300C02Rik",1.41298025449191e-15,1.83821363736382,0.42,0.165,2.34625371258382e-11,"3","2010300C02Rik"
"Pdzd2",2.26764955343468e-15,2.77743294020262,0.393,0.156,3.76543208347828e-11,"3","Pdzd2"
