"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Group"
"GO:0060271","cilium assembly","44/1496","424/25730",0.10377358490566,1.78482241953385,4.04862241924032,0.000150603719133362,0.00172113997161481,0.00123245548524637,"19726/214459/76260/270162/78795/54138/56637/320634/13196/209012/226251/106042/22210/94187/52023/68121/19893/544696/66573/12589/71091/26942/320299/67161/269702/74694/21821/81896/22284/66713/14569/67694/15194/74256/319845/76816/234915/73668/71492/13193/74682/171567/100503572/232906",44,"ADP_H_vs_ADP_N"
"GO:0061025","membrane fusion","26/1496","205/25730",0.126829268292683,2.18136167992696,4.21931192508463,0.00015563515740443,0.00177489610033641,0.00127094859841623,"20614/229521/12287/116837/74741/78610/231760/73991/53611/18711/11736/16573/20983/59021/71116/218035/111173/170737/241727/94090/228960/68365/100317/116838/55943/53330",26,"ADP_H_vs_ADP_N"
"GO:0061049","cell growth involved in cardiac muscle cell development","11/1496","52/25730",0.211538461538462,3.63829185520362,4.73160639141143,0.000164054128528425,0.00185141919633016,0.00132574443777905,"108655/19091/234214/238161/26398/56637/108058/56717/28185/328572/13548",11,"ADP_H_vs_ADP_N"
"GO:1901634","positive regulation of synaptic vesicle membrane organization","7/1496","22/25730",0.318181818181818,5.47247204666991,5.21422212540869,0.000174174167879328,0.00192463478311179,0.00137817187135372,"229521/12287/116837/231760/20983/111173/116838",7,"ADP_H_vs_ADP_N"
"GO:0031113","regulation of microtubule polymerization","12/1496","61/25730",0.19672131147541,3.38344875953362,4.63053275579375,0.000174520148635648,0.00192463478311179,0.00137817187135372,"76499/11789/20257/260315/75786/17257/83679/17756/14544/227634/13548/171567",12,"ADP_H_vs_ADP_N"
"GO:0010632","regulation of epithelial cell migration","14/1496","80/25730",0.175,3.00985962566845,4.47333819755416,0.000192851463559667,0.00208914264437124,0.00149597089950896,"76499/19270/76707/14083/54357/70097/11789/26921/19211/212307/11855/56717/12339/12168",14,"ADP_H_vs_ADP_N"
"GO:0006282","regulation of DNA repair","28/1496","231/25730",0.121212121212121,2.08475125587425,4.11471041212378,0.000193217733954217,0.00208914264437124,0.00149597089950896,"233908/105377/103537/54418/68166/13831/14050/227195/319604/21761/77044/225888/216825/104570/66923/66713/21974/68142/246103/19090/12995/67956/78656/99982/101943/108937/93765/70984",28,"ADP_H_vs_ADP_N"
"GO:0046328","regulation of JNK cascade","22/1496","163/25730",0.134969325153374,2.32136412847348,4.20475918222924,0.000199404543882055,0.00213895923605761,0.00153164303117326,"11820/216965/16001/26398/224938/18795/246179/270190/209012/26921/16396/12421/330938/12540/26409/18472/14806/13838/26754/26408/74256/237353",22,"ADP_H_vs_ADP_N"
"GO:0007160","cell-matrix adhesion","29/1496","244/25730",0.118852459016393,2.0441669588849,4.0717276271368,0.000210683072074287,0.00223340548224347,0.00159927308804974,"76499/76707/27418/13640/12361/14083/20411/18015/12552/56637/26921/19272/110829/19271/19211/245555/18186/64930/105522/11856/13405/18607/50768/20300/74769/13837/12554/16412/11848",29,"ADP_H_vs_ADP_N"
"GO:0035051","cardiocyte differentiation","26/1496","209/25730",0.124401913875598,2.13961313102884,4.11004372767167,0.000212730489033673,0.00225070519354572,0.00161166088011736,"108655/19091/234214/238161/26398/56637/108058/225288/74103/106042/381157/26413/16795/20541/327826/64930/12540/56717/28185/328572/21821/66923/72162/11479/13548/16412",26,"ADP_H_vs_ADP_N"
"GO:0030162","regulation of proteolysis","42/1496","406/25730",0.103448275862069,1.77922736492716,3.93211090455166,0.000224989922619928,0.00236372309133975,0.001692589526459,"11820/18749/14083/56469/12234/108155/225131/56637/71816/20340/106042/170823/26374/24086/19211/56224/20747/107035/269695/56717/13000/328572/414872/21821/22215/13838/30940/59025/22284/53323/19359/76055/67490/231600/59029/71492/16330/56438/12388/55988/237353/27059",42,"ADP_H_vs_ADP_N"
"GO:0007207","phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway","5/1496","11/25730",0.454545454545455,7.81781720952844,5.61926295023921,0.000226903453479171,0.00236372309133975,0.001692589526459,"14682/18795/18751/22063/14672",5,"ADP_H_vs_ADP_N"
"GO:0098887","neurotransmitter receptor transport, endosome to postsynaptic membrane","5/1496","11/25730",0.454545454545455,7.81781720952844,5.61926295023921,0.000226903453479171,0.00236372309133975,0.001692589526459,"216831/65114/18196/74053/53330",5,"ADP_H_vs_ADP_N"
"GO:1990416","cellular response to brain-derived neurotrophic factor stimulus","5/1496","11/25730",0.454545454545455,7.81781720952844,5.61926295023921,0.000226903453479171,0.00236372309133975,0.001692589526459,"13383/20404/81907/18033/74053",5,"ADP_H_vs_ADP_N"
"GO:0000380","alternative mRNA splicing, via spliceosome","15/1496","91/25730",0.164835164835165,2.83503261444438,4.35691052215373,0.00022991860405745,0.00238638528720603,0.00170881722906527,"21841/13046/664883/14105/14007/105559/66880/13992/93686/56758/225027/384569/67040/13548/20218",15,"ADP_H_vs_ADP_N"
"GO:0071786","endoplasmic reticulum tubular network organization","7/1496","23/25730",0.304347826086957,5.23453847942339,5.04787975848236,0.00023785924071052,0.00242196147918964,0.00173429224776072,"20168/104001/54208/73991/52250/19325/69605",7,"ADP_H_vs_ADP_N"
"GO:0002209","behavioral defense response","12/1496","63/25730",0.19047619047619,3.27603768780239,4.49393583226157,0.000240091823766256,0.00243553821974122,0.00174401413478938,"383348/218461/56710/58234/15560/72194/68166/16795/17257/328572/14806/12290",12,"ADP_H_vs_ADP_N"
"GO:0098659","inorganic cation import across plasma membrane","19/1496","133/25730",0.142857142857143,2.4570282658518,4.18566013429023,0.000253914468278399,0.00256136810924412,0.0018341170549954,"19055/12287/11931/83814/13383/109676/16519/76376/107723/110893/20541/53416/19122/19056/12290/331004/14360/12289/11933",19,"ADP_H_vs_ADP_N"
"GO:0070252","actin-mediated cell contraction","17/1496","114/25730",0.149122807017544,2.56479266347687,4.16023887689794,0.000314807548990839,0.003089334226238,0.00221217737992228,"83814/18578/13383/238161/12296/93742/109676/238871/108058/20265/140492/12293/22290/71653/11938/12289/14168",17,"ADP_H_vs_ADP_N"
"GO:0062197","cellular response to chemical stress","38/1496","362/25730",0.104972375690608,1.80544065943806,3.83450597353622,0.00032812236834347,0.00319683249877082,0.00228915359209709,"108655/53618/18099/26398/231549/11352/19272/93686/107723/12876/101476/211329/18764/20541/53416/170719/64930/227743/14479/11863/18484/14158/56717/11909/19156/328572/67452/71701/21974/11938/26408/14360/74370/29819/56273/52463/69568/56438",38,"ADP_H_vs_ADP_N"
"GO:0034776","response to histamine","5/1496","12/25730",0.416666666666667,7.16633244206774,5.30840024325407,0.000370353947137219,0.00353828453552437,0.00253365691116802,"14402/14406/14400/14401/14394",5,"ADP_H_vs_ADP_N"
"GO:0098917","retrograde trans-synaptic signaling","5/1496","12/25730",0.416666666666667,7.16633244206774,5.30840024325407,0.000370353947137219,0.00353828453552437,0.00253365691116802,"18795/54725/23964/223254/20983",5,"ADP_H_vs_ADP_N"
"GO:0099637","neurotransmitter receptor transport","8/1496","32/25730",0.25,4.29979946524064,4.64063672972798,0.000384096897405319,0.00365668346791672,0.00261843875115827,"70546/216831/65114/18196/83493/76742/74053/53330",8,"ADP_H_vs_ADP_N"
"GO:0008298","intracellular mRNA localization","6/1496","18/25730",0.333333333333333,5.73306595365419,4.9908621839907,0.000387046413100526,0.00367829898204482,0.00263391695711069,"80913/75786/72162/29819/15194/53872",6,"ADP_H_vs_ADP_N"
"GO:0034976","response to endoplasmic reticulum stress","32/1496","290/25730",0.110344827586207,1.89784252258897,3.82036901473011,0.000395581958115934,0.0037528326919685,0.00268728825819378,"23797/66861/11820/14084/56637/69232/20747/12330/17344/320709/77128/226641/14950/269695/22027/68889/230249/52552/140630/30940/26754/59025/53323/26408/217365/67490/20338/23802/230908/68292/74315/93736",32,"ADP_H_vs_ADP_N"
"GO:0021675","nerve development","16/1496","106/25730",0.150943396226415,2.59610533750378,4.09124717267273,0.000406462133483611,0.00383339037057421,0.00274497313828123,"14402/243743/14042/110862/20265/270190/16795/18186/14401/77018/13405/69597/13838/110532/18187/20273",16,"ADP_H_vs_ADP_N"
"GO:0046785","microtubule polymerization","16/1496","106/25730",0.150943396226415,2.59610533750378,4.09124717267273,0.000406462133483611,0.00383339037057421,0.00274497313828123,"76499/76707/102747/11789/20257/260315/75786/17257/83679/17756/22680/14544/14168/227634/13548/171567",16,"ADP_H_vs_ADP_N"
"GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","12/1496","67/25730",0.17910447761194,3.0804533482321,4.23649179406448,0.000435376010283936,0.00408453541236194,0.00292481039117665,"50758/12234/56637/72194/72179/26409/107035/56717/242960/67490/216742/56438",12,"ADP_H_vs_ADP_N"
"GO:0042886","amide transport","42/1496","419/25730",0.100238663484487,1.72402460658813,3.71253352701255,0.000435824528031235,0.00408453541236194,0.00292481039117665,"19055/20614/19726/207227/13640/14682/12361/56508/26383/218461/93691/13839/15560/18795/26921/18189/12876/108116/319613/14661/19276/17250/18751/268860/22063/16573/19056/19156/16443/69597/12290/76303/12289/74370/76055/20913/230908/15194/109689/58869/14672/116838",42,"ADP_H_vs_ADP_N"
"GO:0003007","heart morphogenesis","33/1496","305/25730",0.108196721311475,1.86089681774349,3.75781365164557,0.000460876748477852,0.00427494751113788,0.00306115864841544,"17999/17248/16337/239719/14042/268902/228790/106042/381157/12876/75302/18764/20563/21676/20541/99683/18186/225164/77044/12540/22290/56717/12168/11909/21821/66923/20666/18187/22762/399558/20662/50768/20564",33,"ADP_H_vs_ADP_N"
"GO:0010827","regulation of D-glucose transmembrane transport","15/1496","97/25730",0.154639175257732,2.6596697723138,4.06885797652648,0.000468222297396331,0.00432825970135824,0.0030993338708559,"14783/16337/20411/74741/109880/74011/18751/18750/17258/13982/76055/20913/237542/98496/12388",15,"ADP_H_vs_ADP_N"
"GO:0043112","receptor metabolic process","14/1496","87/25730",0.160919540229885,2.76768701210892,4.10341346860652,0.000473345481045107,0.00434595334037516,0.00311200374246426,"53618/83814/17999/18195/53623/78610/16396/18196/231876/54673/22284/99371/56273/407821",14,"ADP_H_vs_ADP_N"
"GO:1904659","D-glucose transmembrane transport","18/1496","129/25730",0.13953488372093,2.39988807362268,3.96026641157644,0.000487814032611209,0.00446366320043061,0.00319629215891235,"14783/16337/20411/74741/109880/74011/64930/18751/242773/18750/17258/13982/76055/20913/237542/98496/12488/12388",18,"ADP_H_vs_ADP_N"
"GO:0043413","macromolecule glycosylation","23/1496","186/25730",0.123655913978495,2.1267825311943,3.83192343736992,0.000522053866925904,0.00474321294142871,0.00339646914473243,"53618/94229/14042/108155/212996/278279/80286/246179/26877/107895/67422/16795/387314/17294/140484/338337/13480/56374/76055/320011/14043/68292/14348",23,"ADP_H_vs_ADP_N"
"GO:0048511","rhythmic process","37/1496","358/25730",0.103351955307263,1.77757072864697,3.6810249728868,0.000524874825489553,0.00474665597608833,0.00339893459613215,"14402/19091/239188/66797/192167/20851/12234/108155/17978/16001/238871/56637/11906/14400/224671/16508/19211/20274/101476/16531/56717/381413/214899/18667/328572/11538/22215/18628/22284/13982/209224/19090/230908/12995/109689/13548/20564",37,"ADP_H_vs_ADP_N"
"GO:0006979","response to oxidative stress","43/1496","436/25730",0.0986238532110092,1.69625116518668,3.64304990859124,0.000526107853062539,0.00474987706673296,0.00340124112023764,"108655/53618/11820/26398/11352/19272/93686/12876/101476/16396/211329/20541/170719/64930/17250/11990/227743/19122/11863/18484/14158/75747/11909/19156/328572/18750/67452/71701/30940/21974/53901/11938/26408/12325/14360/29819/26395/12488/18033/56273/52463/69568/56438",43,"ADP_H_vs_ADP_N"
"GO:0042711","maternal behavior","6/1496","19/25730",0.315789473684211,5.43132564030397,4.8008228466397,0.000537973935162854,0.00483284379233363,0.00346065104490725,"15165/14682/56710/19211/77128/27386",6,"ADP_H_vs_ADP_N"
"GO:1902275","regulation of chromatin organization","7/1496","26/25730",0.269230769230769,4.63055327025915,4.60175856826822,0.000547376365863384,0.00486088159652779,0.00348072805557648,"70122/72895/13831/24086/320595/99982/13548",7,"ADP_H_vs_ADP_N"
"GO:0008611","ether lipid biosynthetic process","5/1496","13/25730",0.384615384615385,6.61507610037022,5.0313191744041,0.000573054882854626,0.00500888202057436,0.00358670661481234,"28042/212862/14712/228061/67420",5,"ADP_H_vs_ADP_N"
"GO:0034088","maintenance of mitotic sister chromatid cohesion","5/1496","13/25730",0.384615384615385,6.61507610037022,5.0313191744041,0.000573054882854626,0.00500888202057436,0.00358670661481234,"105377/68501/21951/19645/74549",5,"ADP_H_vs_ADP_N"
"GO:0071233","cellular response to L-leucine","5/1496","13/25730",0.384615384615385,6.61507610037022,5.0313191744041,0.000573054882854626,0.00500888202057436,0.00358670661481234,"22222/56717/75747/328572/74370",5,"ADP_H_vs_ADP_N"
"GO:0002011","morphogenesis of an epithelial sheet","12/1496","69/25730",0.173913043478261,2.99116484538479,4.11490365816516,0.000574952575896311,0.00500888202057436,0.00358670661481234,"76499/76707/93742/19211/75415/56363/56717/12675/20666/20662/232906/11848",12,"ADP_H_vs_ADP_N"
"GO:0099149","regulation of postsynaptic neurotransmitter receptor internalization","9/1496","42/25730",0.214285714285714,3.68554239877769,4.32769066532017,0.000576987701834669,0.00500888202057436,0.00358670661481234,"83814/17999/96935/21912/67979/104015/108086/18222/208650",9,"ADP_H_vs_ADP_N"
"GO:1902882","regulation of response to oxidative stress","9/1496","42/25730",0.214285714285714,3.68554239877769,4.32769066532017,0.000576987701834669,0.00500888202057436,0.00358670661481234,"53618/211329/170719/64930/227743/75747/67452/30940/56438",9,"ADP_H_vs_ADP_N"
"GO:0042594","response to starvation","28/1496","248/25730",0.112903225806452,1.9418449197861,3.70299548718391,0.000617068897819288,0.0053053741454098,0.00379901552147433,"29869/19775/12660/67579/228361/67760/26413/68837/27377/72238/74302/64930/319481/56717/12168/75747/192197/11909/218035/219022/54673/26408/74370/18481/216742/56438/17168/76267",28,"ADP_H_vs_ADP_N"
"GO:0070085","glycosylation","24/1496","200/25730",0.12,2.06390374331551,3.75281042043391,0.000618976640188111,0.0053053741454098,0.00379901552147433,"53618/94229/14042/108155/212996/278279/80286/246179/26877/107895/67422/16795/238123/387314/17294/140484/338337/13480/56374/76055/320011/14043/68292/14348",24,"ADP_H_vs_ADP_N"
"GO:0071711","basement membrane organization","9/1496","43/25730",0.209302325581395,3.59983211043403,4.23923543596499,0.000692503443132017,0.00584893317745664,0.0041882414540827,"76499/76707/14042/246179/106042/16795/20733/399558/16412",9,"ADP_H_vs_ADP_N"
"GO:0097284","hepatocyte apoptotic process","7/1496","27/25730",0.259259259259259,4.45905129728659,4.46798467702225,0.000702160462747619,0.00588445187166345,0.00421367530038569,"16001/56637/110829/56417/11909/19645/223922",7,"ADP_H_vs_ADP_N"
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","11/1496","61/25730",0.180327868852459,3.10149469623915,4.08275612728773,0.000702831892369624,0.00588445187166345,0.00421367530038569,"12298/13383/225131/11789/227331/19211/18764/19645/69274/19090/214498",11,"ADP_H_vs_ADP_N"
"GO:0048872","homeostasis of number of cells","43/1496","443/25730",0.0970654627539503,1.66944809937108,3.53130167318389,0.000728404863611583,0.00607976755960546,0.00435353486725924,"23797/18578/18970/319817/20851/14042/12558/20663/18015/107975/56710/75974/228790/18795/227331/16423/381305/93686/20239/207615/74383/64602/11518/56417/19056/17761/21821/245944/19645/71591/19090/67490/74256/107371/11479/20662/216892/99982/20687/74769/100503572/234549/231670",43,"ADP_H_vs_ADP_N"
"GO:0036503","ERAD pathway","16/1496","112/25730",0.142857142857143,2.4570282658518,3.83945052946213,0.000756490961821837,0.00626591978622154,0.00448683276084576,"66861/14084/12330/14950/269695/22027/68889/230249/140630/30940/59025/217365/20338/23802/68292/74315",16,"ADP_H_vs_ADP_N"
"GO:0140694","membraneless organelle assembly","44/1496","459/25730",0.0958605664488017,1.64872484941689,3.48433867339661,0.000821921467663642,0.00668612429237944,0.00478772830512485,"21841/76499/233908/76707/20842/215351/108155/13209/50876/12121/13196/225288/74103/106042/381305/27041/19211/20239/52023/80913/74383/110911/68729/72831/229663/56233/233871/231464/212307/72068/22680/52535/72587/328572/13838/68142/19090/74203/53872/23881/193385/101592/16412/11848",44,"ADP_H_vs_ADP_N"
"GO:0001678","intracellular glucose homeostasis","25/1496","216/25730",0.115740740740741,1.99064790057437,3.63263382016426,0.000822034110896199,0.00668612429237944,0.00478772830512485,"19055/56490/13640/26383/108155/218461/16001/93691/13839/26921/231549/18189/107723/68837/12876/319613/19276/16573/19056/12290/76303/12289/74370/20913/109689",25,"ADP_H_vs_ADP_N"
