"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slc18a1",0.720946899515421,-0.168953162374987,0.013,0.014,1
"Zfand1",0.721107930932604,0.0391036412002554,0.132,0.128,1
"Galnt14",0.721158670862789,-0.132987665087115,0.199,0.201,1
"Rps10",0.721238526936635,0.0401036223999811,0.061,0.059,1
"Nucks1",0.721353018980175,-0.000588674920292132,0.214,0.208,1
"Cnga3",0.721463887597406,0.0616597657664286,0.015,0.014,1
"Sf3b6",0.721488625490581,-0.0512400043850598,0.106,0.11,1
"Polr1d",0.721497599104027,0.0449012475050621,0.063,0.06,1
"AU040320",0.721767027719815,-0.0114364121893631,0.309,0.302,1
"Mafb",0.721837193565805,-0.135786298439788,0.013,0.014,1
"Naa20",0.721858841506099,-0.0360079205873571,0.19,0.184,1
"Zfp273",0.722662789312216,0.0772566208174474,0.04,0.038,1
"Gm39526",0.722727853244981,-0.101838966516451,0.013,0.014,1
"Adora1",0.722730304997158,-0.0493715466223152,0.051,0.049,1
"Hars2",0.722747496207975,0.0708231874546188,0.201,0.197,1
"Lrrk2",0.722834692072824,-0.132221819679035,0.156,0.15,1
"Pml",0.722963499601653,-0.0438333630808856,0.035,0.037,1
"Fos",0.723058509433779,-0.0880331669914209,0.013,0.014,1
"Gm50138",0.72307651096357,0.258056978569932,0.007,0.006,1
"Vmac",0.723148521899953,0.0134045971592078,0.03,0.032,1
"Prkrip1",0.723345816530468,0.108408024957908,0.107,0.104,1
"Dusp26",0.72334655898339,-0.0334859057815713,0.198,0.202,1
"Col1a2",0.723367304125754,-0.2538420599615,0.013,0.015,1
"Rad51d",0.72353773792035,-0.0556971848717303,0.071,0.074,1
"P3h3",0.723570998003199,-0.0436793957333169,0.4,0.4,1
"Alkbh1",0.723732364946769,-0.0336674638748713,0.192,0.186,1
"4430402I18Rik",0.723934640991877,0.0694792702257283,0.048,0.045,1
"Crebl2",0.724043539975632,-0.0445651384153112,0.129,0.133,1
"Tmem143",0.724081104196873,-0.0753039282144794,0.052,0.054,1
"Spg20",0.724089098295052,-0.0675188933325748,0.051,0.053,1
"Gm49164",0.724244985630468,0.094081243458807,0.003,0.003,1
"Arf5",0.724447274027679,0.0211918411161771,0.178,0.174,1
"Atp6v0e",0.72457652905875,-0.103677966180232,0.135,0.138,1
"Mpv17l2",0.724652387364831,-0.0314496386250527,0.013,0.014,1
"Man1a2",0.724680443708883,0.0421732245181272,0.294,0.289,1
"Gpalpp1",0.724709741847529,-0.0452554381500829,0.066,0.069,1
"Rpl22l1",0.724721589102716,0.0580485122140497,0.082,0.079,1
"Sympk",0.724763167199466,-0.000752841402136051,0.26,0.254,1
"Rasd2",0.72509411978662,0.130301431371559,0.022,0.02,1
"Prr18",0.72509411978662,0.130301431371559,0.022,0.02,1
"Kif26a",0.725108972680209,-0.0978508643475626,0.08,0.082,1
"Cog5",0.725281408083184,-0.0135277306277901,0.368,0.372,1
"Cdkl3",0.725443342771285,0.0013282800922112,0.313,0.304,1
"Tchh",0.725655506020618,0.0754655652914593,0.042,0.04,1
"Zfp13",0.72570805162102,-0.0684438461072538,0.049,0.052,1
"Rnf185",0.725722425681768,0.056244422281345,0.116,0.112,1
"Ep400",0.725896463868302,0.0225599460774884,0.569,0.562,1
"Lrrc14",0.725917874555722,-0.0314496386250527,0.037,0.039,1
"AB041806",0.726116288225562,-0.0985638344835893,0.013,0.015,1
"Oard1",0.726116288225562,-0.0985638344835893,0.013,0.015,1
"Ascc2",0.726126138111624,0.0172124800745359,0.311,0.304,1
"Cacna1g",0.726301141837622,-0.0106001685341008,0.454,0.439,1
"Kcnab3",0.726422794853636,-0.0563959957552838,0.052,0.054,1
"2300009A05Rik",0.72653970760089,-0.0252710636959281,0.07,0.073,1
"Vat1l",0.726557153598212,0.00833257526228906,0.476,0.462,1
"Crem",0.726567305699537,-0.123080114090621,0.073,0.075,1
"Pomgnt1",0.726568403980212,0.0468351183230054,0.167,0.163,1
"Prss36",0.727083787518007,0.0470244193980323,0.055,0.053,1
"Gm31728",0.72720243821741,0.152974932512374,0.016,0.015,1
"Slc17a9",0.72720243821741,0.152974932512374,0.016,0.015,1
"Marcksl1",0.72720243821741,0.152974932512374,0.016,0.015,1
"Tmem176a",0.72720243821741,0.152974932512374,0.016,0.015,1
"Has3",0.72720243821741,0.152974932512374,0.016,0.015,1
"Zfp334",0.727255127524115,0.0765330422479589,0.066,0.063,1
"Tmem201",0.727258535329936,0.0288411405683,0.245,0.24,1
"Dok5",0.727298659213557,0.00919234587229312,0.116,0.112,1
"Cfap299",0.727411207155278,-0.180313024539536,0.014,0.015,1
"Copb2",0.727761014401966,0.0352764751757606,0.108,0.104,1
"Flrt3",0.727801864272467,0.00977302410146041,0.082,0.079,1
"Rpl27",0.727926322699915,-0.0153299732617755,0.057,0.06,1
"Jpt1",0.728060739419338,0.0734369335427822,0.099,0.096,1
"Zfp280d",0.728073944493756,-0.000190921455733101,0.536,0.527,1
"Cox6c",0.728088682936795,-0.0755048187029876,0.079,0.082,1
"Dusp14",0.72827163245416,0.120553454819997,0.016,0.015,1
"Cdkl5",0.728275034168769,0.0408155119735847,0.241,0.237,1
"Sptb",0.728350090151249,-0.0658011434158294,0.23,0.233,1
"Utp14b",0.728422193387011,-0.0722558550129384,0.08,0.076,1
"Shb",0.728519543842228,0.0316471966999896,0.117,0.114,1
"Ercc2",0.728575574806387,0.0224626437242406,0.154,0.15,1
"Med19",0.728817173584352,-0.0314496386250527,0.042,0.044,1
"Cabin1",0.728862574083785,-0.0520198451078056,0.497,0.489,1
"Tmem94",0.729034309732962,0.0239176717748779,0.191,0.187,1
"Cdc42ep3",0.729112490709556,-0.136802638771281,0.101,0.104,1
"Smim15",0.72920404282235,-0.0955799760447684,0.014,0.015,1
"Ubr4",0.729211023962205,0.000799278210604715,0.646,0.629,1
"Nsun2",0.729420488259364,0.0166446495759924,0.239,0.233,1
"Mettl5os",0.729426401066444,0.120553454819997,0.028,0.027,1
"Mto1",0.729458593268233,0.0444303262214172,0.167,0.164,1
"Yipf2",0.729631275018278,0.0616597657664286,0.057,0.054,1
"Tmem120b",0.72963606611945,-0.0644414642358639,0.164,0.158,1
"Eif3m",0.729678305391244,0.0437696068705398,0.117,0.113,1
"Radil",0.730014118812838,-0.00517594441594382,0.244,0.249,1
"Mmadhc",0.730085565625109,-0.0213959739611296,0.044,0.047,1
"Smad9",0.730361877726318,0.0496871241003527,0.041,0.039,1
"Diras1",0.73036464817631,0.109412897214797,0.028,0.027,1
"Cc2d1b",0.730461676366628,-0.0475693039883296,0.271,0.272,1
"E430024I08Rik",0.730544891085782,0.000259221102285601,0.102,0.098,1
"Gm49678",0.730632842207813,-0.2977297039625,0.021,0.019,1
"Tpi1",0.730720916377259,0.0213130222485005,0.106,0.102,1
"Alkbh3",0.730797373313847,0.00507623740006169,0.14,0.145,1
"A830035A12Rik",0.730938731542937,-0.118912479875392,0.005,0.006,1
"Gm34237",0.730938731542937,-0.118912479875392,0.005,0.006,1
"Zfp426",0.731025365853808,0.0474580735391328,0.179,0.176,1
"Nxt1",0.731058053063376,-0.122597526683248,0.015,0.016,1
"Asb1",0.731065878110407,0.0191764344449155,0.036,0.038,1
"Trappc12",0.731219146768627,0.056810366105033,0.216,0.212,1
"Slc8a3",0.731250823820661,0.013088068197156,0.589,0.58,1
"Actr8",0.731300392746932,0.0541804329006439,0.167,0.163,1
"Marcks",0.731386556195528,-0.0538174516535066,0.061,0.063,1
"Klhl8",0.731510976247554,0.0900513664226534,0.08,0.077,1
"Mcm8",0.731726109472886,0.1252758650624,0.022,0.021,1
"Ccnb1ip1",0.731726109472886,0.1252758650624,0.022,0.021,1
"Lsm5",0.73195585198782,0.120553454819997,0.022,0.021,1
"Fanca",0.732024879126909,-0.0928501832891957,0.015,0.016,1
"Spry2",0.732024879126909,-0.0928501832891957,0.015,0.016,1
"Srpk3",0.732024879126909,-0.0928501832891957,0.015,0.016,1
"Fdps",0.732050659880003,-0.00664624762447996,0.054,0.056,1
"Cyb5d1",0.732071242902719,0.184279052430385,0.011,0.01,1
"Gm11725",0.732071242902719,0.184279052430385,0.011,0.01,1
"Gm48747",0.732071242902719,0.184279052430385,0.011,0.01,1
"Gm3264",0.732071242902719,0.184279052430385,0.011,0.01,1
"Ephb3",0.732071242902719,0.184279052430385,0.011,0.01,1
"Gm26682",0.732071242902719,0.184279052430385,0.011,0.01,1
"Miat",0.732164670525536,-0.00541739787246109,0.712,0.683,1
"Mrps10",0.732258121810368,0.0266533159385158,0.139,0.135,1
"Shisa9",0.732283023921576,0.0100926236181313,0.485,0.475,1
"Gm45311",0.732513836142589,0.106053885124883,0.035,0.033,1
"B4galt6",0.732888610420762,0.0100169786703317,0.175,0.17,1
"4931440F15Rik",0.732999297040993,-0.0220509406228029,0.049,0.051,1
"Isl1",0.733081274511536,-0.163193893086303,0.125,0.127,1
"BC002059",0.733295357531265,0.136176979280503,0.113,0.11,1
"Ak4",0.733433510935815,0.0704299753941608,0.028,0.027,1
"Mcf2l",0.733464097444886,-0.0109333014107977,0.539,0.545,1
"Junos",0.733550788307843,0.0787332791253705,0.077,0.074,1
"Rap1gds1",0.733627520724617,-0.0650673548278655,0.418,0.412,1
"Rasgrp1",0.733754056983376,0.00411572135866356,0.137,0.142,1
"Klhl2",0.733874253022345,-0.0370306708883523,0.27,0.262,1
"E230016M11Rik",0.733897296560256,-0.018029122862731,0.229,0.234,1
"Zfp112",0.734075397366719,0.00554456885714893,0.139,0.135,1
"Ush1c",0.734093246336279,-0.0314496386250527,0.015,0.016,1
"C1galt1",0.734291835047099,0.172083755460079,0.046,0.044,1
"Mon1a",0.734341951039465,0.0345136237533059,0.109,0.106,1
"Rfesd",0.734343295665938,-0.0665778620286543,0.086,0.089,1
"Patz1",0.734381042179528,-0.0694889996442265,0.21,0.213,1
"Man2b1",0.734423867250626,-0.0555957259567554,0.142,0.146,1
"Ccdc115",0.734607596227587,-0.090343327678621,0.015,0.017,1
"Spata32",0.734607596227587,-0.090343327678621,0.015,0.017,1
"Fbxo32",0.734607596227587,-0.090343327678621,0.015,0.017,1
"Prep",0.73465119584547,0.0376428846478931,0.085,0.082,1
"Gnrh1",0.734738346148488,0.451759363295371,0.015,0.017,1
"Oma1",0.734797191862584,0.0299509060390908,0.102,0.098,1
"Kdm1b",0.734830645700005,0.073632407432505,0.077,0.074,1
"Mtr",0.734912157688705,-0.051167873239558,0.129,0.133,1
"Commd6",0.7351664828645,0.129015033568193,0.036,0.034,1
"Rbm43",0.735241746048023,0.0150929473119774,0.041,0.039,1
"Tspyl2",0.735279409625707,-0.00999395593157726,0.449,0.434,1
"Gstm6",0.735372370893787,0.165587208434501,0.03,0.028,1
"Slc35e3",0.735421096760947,0.0595240214224377,0.058,0.055,1
"A930015D03Rik",0.735529056767974,-0.0631149984792997,0.358,0.359,1
"Nfatc2ip",0.735850701489653,0.102851453086538,0.029,0.027,1
"Ddx39",0.735853883642936,-0.0147708974784218,0.055,0.057,1
"Poll",0.73608635961101,0.0997948946531997,0.029,0.027,1
"Rhoq",0.736132235425126,-0.0640041387730026,0.135,0.138,1
"Dgkd",0.736173110405671,-0.0333051952035345,0.375,0.362,1
"Chat",0.736337197172846,0.505923403577843,0.012,0.011,1
"Atp11c",0.736345428002259,-0.0278110615617044,0.201,0.205,1
"Sgcd",0.736420755678199,-0.00568220145369969,0.685,0.707,1
"Srcap",0.736618467281402,-0.0375653537641408,0.513,0.504,1
"Abi3bp",0.736642383283785,-0.205479038400101,0.018,0.019,1
"Adcyap1",0.73690617956957,0.108728019423208,0.017,0.015,1
"Tdrd7",0.73786702741364,-0.0352815002160796,0.208,0.212,1
"Mrps25",0.737904266408952,0.00952214243125349,0.08,0.076,1
"Tmem132a",0.737955342744896,-0.0879859823160747,0.282,0.284,1
"Clec16a",0.738045722444502,-0.039200399855853,0.448,0.447,1
"Sec11a",0.738051343337328,0.00680969456129921,0.206,0.202,1
"Rraga",0.738101995149185,0.120553454819997,0.023,0.021,1
"Ctr9",0.738110721275276,0.095257993149569,0.228,0.226,1
"Me2",0.73842072129698,0.039067141454324,0.166,0.162,1
"Ptma",0.738652611103295,-0.0811075249323641,0.152,0.156,1
"Dcbld2",0.738737865590176,0.0560132026252869,0.113,0.11,1
"Emc8",0.738811373773177,0.0314816171014041,0.144,0.14,1
"Rnf7",0.73898034286723,0.088390131380951,0.044,0.042,1
"Drap1",0.739167146672798,0.0901123412558604,0.062,0.06,1
"Psmc4",0.739258714168023,-0.0501255633854756,0.179,0.183,1
"Gm5086",0.739272322445544,-0.212021884266873,0.019,0.02,1
"Gm14326",0.739343152550327,0.0481386261128103,0.107,0.104,1
"Pnma2",0.739443574688152,0.0630679601592372,0.121,0.117,1
"Abcb8",0.739525165970488,0.00226435699266281,0.204,0.198,1
"Ddx49",0.739647433147877,-0.0403277899715055,0.141,0.145,1
"Acp6",0.739727461534693,0.00754449299081106,0.096,0.093,1
"Zranb3",0.739755119330666,-0.104205981060367,0.069,0.071,1
"Fbh1",0.739759942499666,-0.00274514283412186,0.282,0.275,1
"Ercc1",0.739788545225468,0.114771102225991,0.053,0.05,1
"Dnmt3a",0.739822390701527,-0.0231247739741209,0.943,0.94,1
"2810402E24Rik",0.740014688441541,0.101188129953067,0.044,0.042,1
"Insrr",0.740071415373925,0.348822442493114,0.018,0.016,1
"Zswim4",0.740151347818978,-0.105106680350362,0.068,0.071,1
"Hhipl1",0.740446791505066,-0.0270444595050514,0.098,0.102,1
"Gm45904",0.740516740751917,0.0810250906333598,0.024,0.022,1
"Cnot3",0.740533651669093,-0.00942333229505365,0.307,0.299,1
"Penk",0.740770577156993,-0.0115107915717216,0.127,0.131,1
"1700080N15Rik",0.741126086861221,-0.183452732070103,0.005,0.006,1
"H2-DMa",0.74122787743992,0.0455123431898317,0.051,0.048,1
"Ripor2",0.741517559487468,-0.0626624312539159,0.484,0.486,1
"2610306M01Rik",0.741526423934636,0.190942782711395,0.018,0.016,1
"Pyroxd1",0.741554091305107,-0.0364158915184021,0.164,0.168,1
"Ppp1r12a",0.741616396485114,0.00715186949107127,0.645,0.635,1
"Vmn2r84",0.741629357484725,0.172908859881133,0.031,0.029,1
"Elmod2",0.741832598819724,0.0108611662329117,0.107,0.104,1
"Gm47405",0.742123548852664,-0.181196758129735,0.02,0.022,1
"Gpat4",0.742140206520528,-0.090343327678621,0.173,0.176,1
"Smarcd3",0.742259072603834,-0.021586315677995,0.431,0.416,1
"Samd14",0.742807631069059,-0.00429803236508564,0.173,0.168,1
"D7Ertd443e",0.742829129912596,0.345917442687736,0.033,0.031,1
"Pom121",0.742846973267997,-0.121738523954155,0.148,0.15,1
"Negr1",0.742880506211861,-0.0377240147698594,0.972,0.974,1
"L3hypdh",0.74290337047443,0.0940812434588061,0.045,0.043,1
"Elof1",0.74295435430973,0.161195439317343,0.03,0.029,1
"Arpin",0.743004648179505,-0.0820757116950208,0.018,0.02,1
"2510009E07Rik",0.743214545444696,-0.0676698265378057,0.197,0.2,1
"Fgd1",0.743282866655675,0.075783584699975,0.192,0.189,1
"Wdr82",0.743414959558644,0.0278475450587194,0.092,0.088,1
"Mfap3",0.743757987428067,0.109049482701547,0.242,0.24,1
"Rbpj",0.743880895557919,-0.0975388290828247,0.098,0.101,1
"Brcc3",0.743973515119432,0.0385129195425149,0.104,0.101,1
"Nktr",0.744064500819989,-0.0110924017752232,0.94,0.924,1
"Selenoi",0.744121242093069,-0.026076466526201,0.166,0.161,1
"Grk5",0.744277519190029,-0.0136931678208949,0.172,0.176,1
"Zfp951",0.744390118733299,0.0754655652914593,0.044,0.042,1
"Lmf1",0.744527969131589,-0.126517896054591,0.196,0.198,1
"Calcoco1",0.744593186490472,-0.0876251072967498,0.195,0.198,1
"1810058I24Rik",0.744708204233339,-0.0803592391059995,0.019,0.02,1
"Rrp12",0.744864516550004,-0.0801234853607422,0.067,0.07,1
"Mark3",0.744907978471932,0.0240044475187343,0.551,0.548,1
"Ipo5",0.745039645864446,-0.0314496386250522,0.134,0.13,1
"Pik3c2b",0.745111537572585,0.00347609679780581,0.238,0.233,1
"Isoc2a",0.74544229834415,-0.121647447596631,0.02,0.022,1
"Ccdc15",0.745562639118522,-0.13308990050089,0.082,0.085,1
"Btf3l4",0.745596373403567,-0.103342557106838,0.086,0.088,1
"Ddhd2",0.745992548489911,-0.0337916765434343,0.528,0.51,1
"Tmsb10",0.746203646487295,-0.0756736388817365,0.154,0.157,1
"Pold3",0.746410438417491,0.0199704526997557,0.199,0.195,1
"Armh3",0.746585628909604,0.00467380690005037,0.443,0.433,1
"Anks3",0.746605238144129,-0.0231914876227438,0.419,0.406,1
"Utp11",0.746737898536068,0.0152913731916264,0.175,0.171,1
"Isyna1",0.746825993522022,-0.0638711163174297,0.129,0.132,1
"Mta2",0.747121733447956,-0.10183896651645,0.082,0.084,1
"Umps",0.747139836430362,0.0827213812942587,0.03,0.029,1
"Ift43",0.74731628816062,0.0101980587334389,0.202,0.197,1
"Tmem232",0.747643947388373,-0.053817451653507,0.02,0.021,1
"Rpl6",0.747672565947376,0.00513799528371583,0.315,0.309,1
"Psmd7",0.747684599149817,-0.0247446147471619,0.332,0.323,1
"Xab2",0.747733319357681,0.024164336585947,0.073,0.076,1
"A430027H14Rik",0.747734945849202,-0.0772533282381778,0.02,0.022,1
"Rad54l2",0.747830980623446,0.0776058863578846,0.247,0.246,1
"Hmbox1",0.747869940841428,-0.0954411953183001,0.257,0.258,1
"Tmsb4x",0.747904522964409,-0.0862154420559449,0.1,0.103,1
"Ssbp1",0.748045046471847,0.0896097476117292,0.122,0.119,1
"Slc6a6",0.748093307476382,-0.0506909886667042,0.432,0.414,1
"Rnf34",0.748365297794946,-0.091321094602451,0.173,0.175,1
"Gm14507",0.748395048470656,0.190942782711396,0.018,0.02,1
"Lhpp",0.748403613256094,-0.00521809705187293,0.068,0.065,1
"Elovl5",0.748407331152187,0.0286713538125181,0.145,0.141,1
"Shroom4",0.748475750725914,-0.00190536301103705,0.043,0.041,1
"Ndufa7",0.748496316258378,0.0326806987946631,0.06,0.058,1
"Galns",0.748615046160517,0.0026582156952113,0.176,0.171,1
"Zpr1",0.748855835442032,-0.0115500811873481,0.131,0.127,1
"Eml5",0.748880053453663,0.00545562221044082,0.774,0.761,1
"Gm42456",0.748931568641668,-0.11236963400862,0.051,0.053,1
"Fbxo47",0.748998679932355,-0.053817451653507,0.02,0.022,1
"Fgfr1",0.749060763238101,-0.102404285897073,0.235,0.238,1
"Ncoa4",0.749496259004266,0.0474057820861868,0.061,0.058,1
"Chfr",0.749525087374143,-0.0278055471677725,0.447,0.448,1
"Morc4",0.74984670833926,-0.0483895010467648,0.076,0.079,1
"Aspa",0.74991689040398,-0.168953162374987,0.006,0.007,1
"Zfp516",0.750307049709712,0.0425509428187243,0.135,0.139,1
"Eaf1",0.750435769881282,-0.0732698143196799,0.022,0.023,1
"Elob",0.750476797632971,0.129404372402263,0.067,0.064,1
"Gm4631",0.750792945285861,0.0105056778163255,0.102,0.098,1
"Dap",0.750954599715093,-0.135786298439788,0.026,0.027,1
"Fiz1",0.751062918290702,0.0336453895968321,0.044,0.042,1
"Eno4",0.751104154661079,0.132049093657827,0.018,0.017,1
"Tle2",0.751297765510295,0.0066549664004496,0.119,0.115,1
"9330185C12Rik",0.751347157229524,0.590038738121217,0.006,0.007,1
"Ganc",0.751621065176124,-0.0366298777307326,0.082,0.085,1
"Sec22a",0.751818408959296,-0.0561720680362838,0.224,0.227,1
"Terf2ip",0.751840058673219,0.0356645572334848,0.07,0.067,1
"Slc14a2",0.751855744013662,0.00417427110566848,0.024,0.022,1
"Frmpd1",0.751872444088016,-0.0768926093862197,0.07,0.073,1
"Kdm2a",0.751927927675633,-0.0461769243716056,0.525,0.524,1
"Ift122",0.751932122426388,-0.0265117158093855,0.239,0.232,1
"Stmn4",0.752101747633232,-0.0579218499862435,0.11,0.113,1
"Ap5m1",0.752245078693713,0.0496871241003527,0.079,0.076,1
"Dlgap3",0.752281625206799,0.0142660790961648,0.268,0.275,1
"Txnrd3",0.752286933436012,0.161195439317344,0.025,0.023,1
"A330041J22Rik",0.752286933436012,0.161195439317344,0.025,0.023,1
"Yjefn3",0.752338463266065,0.117927985413174,0.075,0.072,1
"Chst1",0.752366155615813,-0.0087975128133877,0.316,0.321,1
"Rnaset2a",0.752578585155373,0.0314816171014041,0.053,0.051,1
"A330023F24Rik",0.752769666044599,0.00194302391779289,0.73,0.713,1
"Meg3",0.752769983640333,0.0025056850906191,1,1,1
"Uprt",0.752792964516175,-0.0519137411847685,0.022,0.024,1
"Slc36a4",0.752904868169964,-0.0449961704630004,0.127,0.13,1
"Cep41",0.753033681228497,0.168849011860779,0.032,0.031,1
"Arfgap1",0.753053574228117,0.020524636488725,0.325,0.321,1
"Etfbkmt",0.753389721874393,0.0754655652914584,0.018,0.017,1
"Parp1",0.753425480668697,-0.0154322412876842,0.181,0.185,1
"Pde4d",0.753430207300406,-0.0152007301192407,0.941,0.933,1
"Rhov",0.75343513846654,0.161195439317344,0.013,0.012,1
"Bfsp1",0.75343513846654,0.161195439317344,0.013,0.012,1
"Exoc8",0.75343513846654,0.161195439317344,0.013,0.012,1
"Appbp2os",0.75343513846654,0.161195439317344,0.013,0.012,1
"Nanos1",0.75343513846654,0.161195439317344,0.013,0.012,1
"Ccdc28b",0.753471312943173,-0.0536210196236726,0.134,0.137,1
"Rbm6",0.753699967254873,0.00501417131814474,0.751,0.741,1
"Tasor2",0.753736583398494,-0.00773356965124483,0.33,0.322,1
"E130006D01Rik",0.753740881822743,-0.0689243440437162,0.024,0.025,1
"Tnfrsf11a",0.75378097605158,-0.136802638771282,0.039,0.041,1
"Xrcc1",0.753948861687374,-0.0151109018103046,0.135,0.132,1
"Tmem28",0.754115451611878,-0.0106910784582555,0.022,0.023,1
"Ehd1",0.754302274916005,0.145428123459027,0.032,0.031,1
"Entpd7",0.754349770829873,-0.0416454057309412,0.084,0.087,1
"Rybp",0.754392329623701,-0.0348164897234513,0.126,0.129,1
"Zfp853",0.7543961696004,0.120553454819998,0.013,0.012,1
"Ptprq",0.7543961696004,0.120553454819998,0.013,0.012,1
"Myo1h",0.754443922088882,-0.11486564681269,0.024,0.026,1
"Ascc3",0.75446774851049,-0.0394276960485768,0.483,0.459,1
"Lin7b",0.754497448946445,0.10725663220654,0.075,0.072,1
"Mettl6",0.754525767283442,-0.0416214436823439,0.125,0.128,1
"Pnpla3",0.75460791100589,0.0329409486449017,0.078,0.075,1
"Ckmt1",0.754798476266924,0.075178089941123,0.205,0.202,1
"Repin1",0.754871859652981,-0.00497742726386141,0.134,0.13,1
"Gm14443",0.754981003896694,-0.0820757116950199,0.055,0.057,1
"Tpt1",0.755094179736462,0.0449012475050621,0.062,0.06,1
"Ebf4",0.755414829709167,-0.0356618899119672,0.246,0.241,1
"Sh3kbp1",0.75565632576252,-0.0256595504215392,0.334,0.326,1
"Atg2a",0.755953494488528,-0.0173896947865149,0.249,0.243,1
"Pcmtd1",0.755968310490864,-0.00319522192185229,0.379,0.372,1
"Tor1b",0.756277342039377,0.0417736984571633,0.166,0.163,1
"1110008P14Rik",0.756340233143748,-0.0975388290828247,0.042,0.044,1
"Rmc1",0.756485765388688,0.00197336291239747,0.085,0.082,1
"Dlx6os1",0.756587234110423,-0.0461506879714817,0.235,0.237,1
"Anks1b",0.756602910814831,-0.0414554899746093,0.987,0.985,1
"Gm15997",0.756625759259061,-0.110676329775628,0.036,0.038,1
"Stk24",0.756778303210252,0.0505437335722552,0.109,0.106,1
