"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Arpc2",0.306047203195301,0.286399033783669,0.313,0.305,1,0.514211584935901,"Not significant",NA
"H2afy",0.306201931795389,0.229276609582293,0.258,0.247,1,0.513992073711465,"Not significant",NA
"Usp5",0.306368495593934,0.00737953036559746,0.151,0.169,1,0.51375589600147,"Not significant",NA
"Wdr83",0.306392338472099,-0.10506999435677,0.095,0.108,1,0.513722098702917,"Not significant",NA
"Dab2ip",0.307018547658967,0.173924304525257,0.211,0.195,1,0.512835387054989,"Not significant",NA
"Ttll4",0.307320810653915,-0.0676616820445024,0.126,0.142,1,0.512408029896097,"Not significant",NA
"Tmsb10",0.307476243491242,-0.0504794025696649,0.111,0.126,1,0.512188433447022,"Not significant",NA
"Gcc2",0.308492228682088,-0.0318904840403451,0.302,0.327,1,0.510755771932188,"Not significant",NA
"Anxa6",0.30873150765967,0.0206140169338402,0.2,0.222,1,0.510419046240396,"Not significant",NA
"Samm50",0.31040590199545,-0.116273471378921,0.218,0.235,1,0.508070029747329,"Not significant",NA
"Usp12",0.310583598632226,-0.150057449130081,0.105,0.118,1,0.507821482321542,"Not significant",NA
"Bicd2",0.310631247800723,0.327041018281015,0.138,0.126,1,0.507754858765762,"Not significant",NA
"Puf60",0.311235134477341,-0.0355290611036936,0.151,0.168,1,0.506911382606692,"Not significant",NA
"Smarca4",0.311270469623346,0.221147849213221,0.409,0.414,1,0.506862079086072,"Not significant",NA
"Phldb1",0.311592878629742,-0.00337853749998684,0.191,0.212,1,0.506412476567986,"Not significant",NA
"Rnf10",0.312754799374515,-0.119491372248022,0.16,0.175,1,0.504796017123349,"Not significant",NA
"Fndc4",0.313955856795404,-0.112397824487964,0.117,0.131,1,0.503131410837196,"Not significant",NA
"Rsrc2",0.314268621328209,0.23561799051742,0.363,0.366,1,0.502698979670679,"Not significant",NA
"Fbxo44",0.314542804785886,-0.107964897230425,0.111,0.125,1,0.502320244917144,"Not significant",NA
"Ap2a1",0.314694136663642,0.212869998361704,0.214,0.2,1,0.502111348724364,"Not significant",NA
"Rab3c",0.315181241243248,-0.0214777173621075,0.437,0.463,1,0.501439638476196,"Not significant",NA
"Cyth1",0.315190961986333,0.0312166773295515,0.316,0.349,1,0.5014262442781,"Not significant",NA
"Rpia",0.316478418053117,-0.0445742007067005,0.093,0.106,1,0.499655900938953,"Not significant",NA
"Snta1",0.318149683427715,-0.0706328620596093,0.172,0.188,1,0.497368504568774,"Not significant",NA
"Ncdn",0.318320208020927,-0.0526025744626346,0.135,0.15,1,0.497135790051944,"Not significant",NA
"Gdap1l1",0.318730300884375,0.256651690389617,0.136,0.124,1,0.496576647284534,"Not significant",NA
"Tet2",0.319614120808978,-0.0693626561795688,0.24,0.258,1,0.495374041454587,"Not significant",NA
"Ccl27a",0.31996284251797,0.00560963368979284,0.138,0.155,1,0.494900453637555,"Not significant",NA
"Cep83",0.320103443580839,0.0237681225800788,0.22,0.243,1,0.49470965381553,"Not significant",NA
"Prr12",0.320496003287267,-0.0190409383151242,0.15,0.167,1,0.494177381936454,"Not significant",NA
